,cycle,state,modeldate,candidate_name,pct_trend_adjusted
193133,1984,National,1984-04-21,Ronald Reagan,54.187989
193142,1984,National,1984-04-21,Walter F. Mondale,40.614872
193151,1984,National,1984-04-22,Ronald Reagan,54.187989
193160,1984,National,1984-04-22,Walter F. Mondale,40.614872
193170,1984,National,1984-04-23,Ronald Reagan,54.187989
193180,1984,National,1984-04-23,Walter F. Mondale,40.614872
193190,1984,National,1984-04-24,Ronald Reagan,54.187989
193200,1984,National,1984-04-24,Walter F. Mondale,40.614872
193210,1984,National,1984-04-25,Ronald Reagan,54.187989
193220,1984,National,1984-04-25,Walter F. Mondale,40.614872
193230,1984,National,1984-04-26,Ronald Reagan,55.065235
193240,1984,National,1984-04-26,Walter F. Mondale,39.20905
193250,1984,National,1984-04-27,Ronald Reagan,55.065235
193260,1984,National,1984-04-27,Walter F. Mondale,39.20905
193270,1984,National,1984-04-28,Ronald Reagan,55.065235
193280,1984,National,1984-04-28,Walter F. Mondale,39.20905
193290,1984,National,1984-04-29,Ronald Reagan,55.065235
193300,1984,National,1984-04-29,Walter F. Mondale,39.20905
193310,1984,National,1984-04-30,Ronald Reagan,55.065235
193320,1984,National,1984-04-30,Walter F. Mondale,39.20905
193330,1984,National,1984-05-01,Ronald Reagan,55.065235
193340,1984,National,1984-05-01,Walter F. Mondale,39.20905
193350,1984,National,1984-05-02,Ronald Reagan,55.065235
193360,1984,National,1984-05-02,Walter F. Mondale,39.20905
193370,1984,National,1984-05-03,Ronald Reagan,54.501207
193380,1984,National,1984-05-03,Walter F. Mondale,40.985224
193390,1984,National,1984-05-04,Ronald Reagan,54.501207
193400,1984,National,1984-05-04,Walter F. Mondale,40.985224
193410,1984,National,1984-05-05,Ronald Reagan,54.501207
193420,1984,National,1984-05-05,Walter F. Mondale,40.985224
193430,1984,National,1984-05-06,Ronald Reagan,54.501207
193440,1984,National,1984-05-06,Walter F. Mondale,40.985224
193450,1984,National,1984-05-07,Ronald Reagan,54.501207
193460,1984,National,1984-05-07,Walter F. Mondale,40.985224
193470,1984,National,1984-05-08,Ronald Reagan,54.501207
193480,1984,National,1984-05-08,Walter F. Mondale,40.985224
193490,1984,National,1984-05-09,Ronald Reagan,54.501207
193500,1984,National,1984-05-09,Walter F. Mondale,40.985224
193510,1984,National,1984-05-10,Ronald Reagan,54.501207
193520,1984,National,1984-05-10,Walter F. Mondale,40.985224
193530,1984,National,1984-05-11,Ronald Reagan,54.501207
193540,1984,National,1984-05-11,Walter F. Mondale,40.985224
193550,1984,National,1984-05-12,Ronald Reagan,54.501207
193561,1984,National,1984-05-12,Walter F. Mondale,40.985224
193572,1984,National,1984-05-13,Ronald Reagan,53.644642
193583,1984,National,1984-05-13,Walter F. Mondale,41.406121
193594,1984,National,1984-05-14,Ronald Reagan,53.644642
193605,1984,National,1984-05-14,Walter F. Mondale,41.406121
193616,1984,National,1984-05-15,Ronald Reagan,53.644642
193627,1984,National,1984-05-15,Walter F. Mondale,41.406121
193639,1984,National,1984-05-16,Ronald Reagan,53.644642
193651,1984,National,1984-05-16,Walter F. Mondale,41.406121
193663,1984,National,1984-05-17,Ronald Reagan,53.644642
193675,1984,National,1984-05-17,Walter F. Mondale,41.406121
193687,1984,National,1984-05-18,Ronald Reagan,53.644642
193699,1984,National,1984-05-18,Walter F. Mondale,41.406121
193711,1984,National,1984-05-19,Ronald Reagan,53.644642
193723,1984,National,1984-05-19,Walter F. Mondale,41.406121
193735,1984,National,1984-05-20,Ronald Reagan,53.644642
193747,1984,National,1984-05-20,Walter F. Mondale,41.406121
193759,1984,National,1984-05-21,Ronald Reagan,53.644642
193771,1984,National,1984-05-21,Walter F. Mondale,41.406121
193783,1984,National,1984-05-22,Ronald Reagan,53.644642
193795,1984,National,1984-05-22,Walter F. Mondale,41.406121
193807,1984,National,1984-05-23,Ronald Reagan,53.644642
193819,1984,National,1984-05-23,Walter F. Mondale,41.406121
193831,1984,National,1984-05-24,Ronald Reagan,53.822707
193843,1984,National,1984-05-24,Walter F. Mondale,41.448763
193855,1984,National,1984-05-25,Ronald Reagan,53.822707
193867,1984,National,1984-05-25,Walter F. Mondale,41.448763
193879,1984,National,1984-05-26,Ronald Reagan,53.822707
193891,1984,National,1984-05-26,Walter F. Mondale,41.448763
193903,1984,National,1984-05-27,Ronald Reagan,53.822707
193915,1984,National,1984-05-27,Walter F. Mondale,41.448763
193927,1984,National,1984-05-28,Ronald Reagan,53.822707
193939,1984,National,1984-05-28,Walter F. Mondale,41.448763
193951,1984,National,1984-05-29,Ronald Reagan,53.822707
193963,1984,National,1984-05-29,Walter F. Mondale,41.448763
193975,1984,National,1984-05-30,Ronald Reagan,53.822707
193987,1984,National,1984-05-30,Walter F. Mondale,41.448763
193999,1984,National,1984-05-31,Ronald Reagan,53.822707
194011,1984,National,1984-05-31,Walter F. Mondale,41.448763
194023,1984,National,1984-06-01,Ronald Reagan,56.628052
194035,1984,National,1984-06-01,Walter F. Mondale,38.773583
194047,1984,National,1984-06-02,Ronald Reagan,56.628052
194059,1984,National,1984-06-02,Walter F. Mondale,38.773583
194071,1984,National,1984-06-03,Ronald Reagan,56.628052
194083,1984,National,1984-06-03,Walter F. Mondale,38.773583
194095,1984,National,1984-06-04,Ronald Reagan,56.628052
194107,1984,National,1984-06-04,Walter F. Mondale,38.773583
194119,1984,National,1984-06-05,Ronald Reagan,56.628052
194131,1984,National,1984-06-05,Walter F. Mondale,38.773583
194143,1984,National,1984-06-06,Ronald Reagan,56.628052
194155,1984,National,1984-06-06,Walter F. Mondale,38.773583
